text,time,post_url,user_id,likes,comments,link,images,video,label
"مۆلەت لە لیوامەعن وەرگیراوە سبەینی هەموو تاکیکی کورد بۆی هەیە ئالای کوردستانی بەدەستەوەبی لەسەر قەلاى كەكوك.
بەلام کەس بۆی نیە ئالای کوردستان هەلبکات.
#هونەرئەحمەد",2018-03-19 11:25:29,https://facebook.com/Kirkuk.Arama/posts/229034574310222,208907162989630.0,208,8,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/29432714_229034564310223_5396332073315205120_o.jpg?_nc_cat=108&ccb=1-3&_nc_sid=110474&_nc_ohc=mdepAqWDCs8AX8iHGuK&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=b6e54ea25404079c19b6d25772f4e740&oe=606FC65C'],,1
بیدەنە دەست تۆ چی لێ دەکەیت؟,2021-02-02 04:42:55,https://facebook.com/Hawal-Kurdstan-884171251600078/posts/4376633525687149,884171251600078.0,14,8,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/145007473_4376633439020491_5569062745510170902_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=110474&_nc_ohc=ZSXw2_UjxYUAX8MACFe&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=c2e727f3e2b5ef5b864a460f030dffea&oe=606FB0B4'],,1
"ناوی فەرمیی سەرجەم وەزیرەکان ڕاگەیاندرا..
کابینەی نوێ بەم شێوەیە دەبێت:

1- مەسرور مسعود مستەفا بارزانی....بۆ....سەرۆکوەزیرانی حکومەتی هەرێمی کوردستان
2- قوباد جلال حسام الدین تاڵەبانی....بۆ....جێگری سەرۆکی حکومەتی هەرێمی کوردستان
3- فەرسەت احمد عبداللە....بۆ....وەزیری داد
4- شۆرش اسماعیل عەبدوللا....بۆ....وەزیری کاروباری پێشمەرگە
5- رێبەر احمد خالد....بۆ....وەزیری ناوخۆ
6- ئاوات جەناب نوری ساڵح....بۆ....وەزیری دارایی و ئابووری
7- د. سامان حسین محمد بەرزنجی....بۆ....وەزیری تەندروستی
8- ئالان حەمە سعید صالح محمد....بۆ....وەزیری پەروەردە
9- دانا عبدالکریم حمە ساڵح عبدالرحمن....بۆ....وەزیری ئاوەدانکردنەوە و نیشتەجێکردن
10- ساسان عوسمان عەونی حەبیب....بۆ....وەزیری شارەوانی و گەشت وگوزار
11- د. ئارام محمد قادر امین....بۆ....وەزیری خوێندی باڵا و توێژینەوەی زانستی
12- د. دارا رشید محمود....بۆ....وەزیری پلاندانان
13- کوێستان محمد عبداللە معروف.... بۆ....وەزیری کاروباری کۆمەڵایەتی
14- محمد سعید علی....بۆ....وەزیری رۆشنبیری و لاوان
15- عبداللە محمود محمد سان احمد ....بۆ....وەزیری شەهیدان و ئەنفالکراوان
16- بێگەرد دلشاد شوکراللە....بۆ....وەزیری کشتوکال و سەرچاوەکانی ئاو
17- کمال موسلیم سەعید قەرەنی....بۆ.... وەزیری بازرگانی و پیشەسازی
18- ئانو جوهر عبدالمسیح عبدوکا....بۆ.... وەزیری گواستنەوە و گەیاندن
19- پشتیوان صادق عەبدوللا....بۆ.... وەزیری ئەوقاف و کاروباری ئایینی
20- کمال محمد صالح خلیل....بۆ.... وەزیری کارەبا
21- خالد سلام سعید....بۆ....وەزیری هەرێم
22- ئایدن معروف سلیم....بۆ....وەزیری هەرێم
23- ڤالا فرید ابراهیم....بۆ....وەزیری هەرێم",2019-07-08 02:42:20,https://facebook.com/Kirkuk.Arama/posts/457789828101361,208907162989630.0,36,2,,[],,1
"ئەمڕۆ_دانیمارک
بەخاکسپاردنی تەرمی مستەفای حەسەن گەورە",2020-05-20 08:32:27,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/238905770867384,102839087807387.0,153,11,,"['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/98596247_238905314200763_2677903746754674688_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=110474&_nc_ohc=pluXp6AK-5kAX-EXWXz&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=0734f2f9e85ce4dddbeb6afce29cde06&oe=6072B354', 'https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/99425498_238905357534092_6105678052899946496_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=110474&_nc_ohc=exVqbCfHqYEAX8kQwAe&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=ef59e9cb261b6eb6c56475c9344a0ea9&oe=607403A0', 'https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/99427579_238905317534096_7417339951039119360_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=110474&_nc_ohc=zXji2KinIUEAX_5Jd68&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=b1d9b5f8a62289c56b29dea775b68358&oe=6070FE66']",,1
"بە هیوام تا بانگ دەدریت 300 کەس

بنوسیت الله",2020-05-01 05:39:37,https://facebook.com/Hawal-Kurdstan-884171251600078/posts/3548306348519875,884171251600078.0,172,117,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/95666237_3548306281853215_6607422755258236928_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=110474&_nc_ohc=KAfiOvOUwaYAX_rGHp4&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=85cf56e9922fd6005d6d600f67099270&oe=606EB0CD'],,1
"دەستی ئێوە خۆش بێت و بەخێر بێن
لە28 ڕۆژدا 79 هەزار کەس سەردانی پەیجەکەیان کردوە...

پەیجەکە چۆنە بەلاتەوە؟",2020-05-03 14:10:07,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/226567865434508,102839087807387.0,31,1,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/95805223_226566052101356_1667838356265893888_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=110474&_nc_ohc=au6stl57LKMAX_mbPh9&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=6eab85008938da55246ccd2f5faf0a87&oe=607422EE'],,1
عەلی حەمە ناساڵەح ناشرین ترین بێچوە سیاسی ئەمڕۆ....,2020-05-07 14:13:14,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/229430785148216,102839087807387.0,91,10,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/96371398_229430405148254_2710330904458297344_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=110474&_nc_ohc=ow19idjpoXsAX8_2Kv3&_nc_oc=AQnrMczwGQnwJeqdptVVMUTzkI9_DrQwqyK9zkzpJ_Rqkhlp6kDERWa1rEt4_EkWahA&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=d118b97f6642e698778edf070ad8bed4&oe=60704714'],,1
"ئاواتەخوازم گەر بۆ جارێکیش بێت یەکێ بێت و بەدەستی چاوم بگرێت و دیاریەک دانێ لەبەردەمما

نەک یەکێ بێت و چاوم بگرێت و بڵێ من کێم کورە تۆ حەیوانی 🙂😹💘

قیمەی ڕۆمانسیەت💔😂😂
",2018-05-09 00:15:04,https://facebook.com/komedy.raju/posts/1423875331049873,921360704634674.0,11,1,,[],,1
"🔞😋

دراوسێیەکمان هەیە وتی کچەکەم ئەوەندە حەزی لە میوەیە تەنانەت بۆ حەمامیش مۆزێک لەگەڵ خۆی دەیبات و دەیخوا😂😂😂

ئەی چۆن دەیخوا😂🔞",2018-08-11 04:05:21,https://facebook.com/komedy.raju/posts/1549931868444218,921360704634674.0,52,22,,[],,1
"#هێڤیدار بۆ #هەڵەدنی
من ئەزانم بیزەبت هەڵەدنی کوێی دێشێت ..
لەوەڵامدا هەڵەدنی ئەڵێت:
ڕاستەکات ئەو زۆر مایکی بۆگرتووم شارەزابووە لە بوارەدا ...😜😜😜😜😁",2020-01-15 08:45:51,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/146775723413723,102839087807387.0,129,4,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/82562539_146775703413725_9134169624860950528_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=110474&_nc_ohc=0NhUU9qRr7QAX97TzrQ&_nc_oc=AQl4Mg7mFXVsYm-w0wa-PteTrFc4OInodojoLFlhpkC2PtMhKLok6srqmlsYXV0AyTA&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=54b3305af25ab94d74074315f49ac089&oe=607130C3'],,1
"سەرۆك بارزانی لەگەڵ كەسایەتی و نوێنەرانی دانیشتووانی دەڤەری زوومار كۆبووەوە

ئەمڕۆ سێشەممە ۱۹ی ئادار، سەرۆك مەسعود بارزانی بە مەبەستی تاوتووكردن و گفتوگۆ لەسەر كێشە و گرفتەكانی ناوچەی زوومار، لەگەڵ كەسایەتی و ریشسپی و نوێنەرانی پێكهاتەكان و جەماوەر و دانیشتووانی دەڤەری زوومار كۆبووەوە.
لەو كۆبوونەوەیەدا سەرۆك بارزانی وتەیەكی پێشكەشی ئامادەبووانی كۆبوونەوەكە كرد و، لە وتەكەیدا ئاماژەی بە قوربانیدان و خۆڕاگریی جەماوەری دەڤەری زوومار لەبەرانبەر پەلاماری تیرۆریستان و هێرشی ناحەزان لە ساڵانی رابردوو دا و لەبارەی بایەخی ناوچەی زوومار لە شەڕی تیرۆریستان رایگەیاند كە كلیلی شكستی داعش لە زوومار بوو و تێكشكاندنی تیرۆریستانی داعش لە زوومارەوە دەستی پێكرد. سەرۆك بارزانی ستایشی فەرهەنگی پێكەوەژیانی ئەو ناوچەیەی كرد و رایگەیاند كە مایەی خۆشحاڵییە كە تیرۆریستان و ناحەزان نەیانتوانی فەرهەنگی پێكەوەژیانی ئەو ناوچەیە تێك بدەن. جەختیشی كردەوە كە ناكۆكیی سیاسیی لەگەڵ دەستەڵات و حكوومەتەكان نابێ ببێتە هۆی ناكۆكیی نێوان نەتەوە و ئاینەكان.
لەدرێژەی وتەكانیدا سەرۆك بارزانی وێڕای ئاماژەدان بە هەڕەشەی تیرۆر جەختی لەوە كردەوە كە فەرهەنگی پێكەوەژیان باشترین چەكە بۆ لەناوبردنی هزری توندڕۆیی و تیرۆر ئەوەیشی خستەڕوو كە پێویستە فكری تیرۆر ڕیشەكێش بكرێت، لە كوردستاندا ئێمە هەموومان لە مرۆڤبووندا براین و جیاوازی نەتەوەیی و ئاینی كێشە نییە، هەڵسەنگاندنی مرۆڤیش لەسەر بنەمای رەفتارەكانیەتی نەك بیروباوەڕ.
لەبارەی چارەنووسی ناوچەكانی ماددەی 140ـیش سەرۆك بارزانی ئەوەی راگەیاند كە ئەگەر هاتبا و دەستوور جێبەجێ كرابا ئێستا دۆخی عێراق بە شێوەیەكی باشتر دەبوو و بە پێویستیشی زانی كە ماددەی 140 بە تەفاهوم و ئاشتی جێبەجێ بكرێت. جەختیشی لەوە كردەوە كە هەر هەوڵێك بۆ سەپاندنی واقعێك كە پێچەوانەی جیۆگرافیا و مێژوو و باری كۆمەڵایەتیی ناوچەكان بێت گرفتەكان قووڵتر دەكاتەوە و قابیلی قبوڵكردنیش نییە.
لە بەشێكی دیكەی وتەكانیدا سەرۆك بارزانی باسی بارودۆخی سیاسیی عێراق و رووداوەكانی دوای ریفراندۆمی كرد و ئەوەی دووپات كردەوە كە لەدوای هەڵبژاردنەكانی عێراق قۆناغێكی تر هاتووەتە ئارا و هەموو لایەك هەوڵ دەدەین كە سوود لەو كەشە ئیجابییە وەربگرین بۆ جێبەجێكردنی پڕەنسیپەكانی برایەتی و پێكەوەژیان ونەهێشتنی تیرۆر.
لە بەشێكی دیكەی ئەو كۆبوونەوەیەدا ئامادەبووان را و بۆچوون و پێشنیازەكانی خۆیان بۆ چارەسەركردنی كێشەكانی دانیشتووانی ناوچەكە بە سەرۆك بارزانی گەیاند و سەرۆك بارزانیش بە لەبەرچاوگرتنی ئەو دۆخە ئیجابییەی كە لە پەیوەندییەكانی نێوان هەرێم و بەغدا هاتووەتە ئارا، ئامۆژگاری و شیكردنەوەی پێویستی بۆ چارەسەركردنی گرفتەكان و باشتربوونی دۆخی خەڵكی دەڤەری زوومار خستەڕوو.",2019-03-19 07:41:59,https://facebook.com/Kirkuk.Arama/posts/402964210250590,208907162989630.0,19,1,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/54514657_402964173583927_4565257082655211520_o.jpg?_nc_cat=106&ccb=1-3&_nc_sid=110474&_nc_ohc=li36mxq7z5QAX8Z3KDn&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=9f4fcc27b3224fc7551e782f98fb7f5e&oe=60705FAC'],,1
"بەداخەوە وێنەگر گۆران کەنعان نجار هەولێری کۆچی دوایی کرد بە پەتای کۆرۆنا ..
انا لله وانا الیه راجعون .. یاربی جێگات بەهەشت بی وخوا عەفوت بکات وگەردەنت ئازاد بی ..",2020-07-21 23:29:30,https://facebook.com/Hawal-Kurdstan-884171251600078/posts/3784823304868177,884171251600078.0,175,45,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/115718654_3784823218201519_4447798473670721414_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=110474&_nc_ohc=bQH5-\\-\\wCiPgAX87Dr22&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=49b4d8f19cdd21dff288295457598200&oe=606DEE82'],,1
هیلی لۆڤ ؟ پاش قەپات کردنێ ئاراشگاکەی,2020-03-19 13:32:36,https://facebook.com/Hawal-Kurdstan-884171251600078/videos/205265937419876,884171251600078.0,55,5,,[],https://video.fisu1-4.fna.fbcdn.net/v/t42.9040-2/90430437_2577442175833448_5481337773979860992_n.mp4?_nc_cat=109&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=rFbaWpYG8YgAX9g6fXq&_nc_ht=video.fisu1-4.fna&oh=6e6066ff3ffda4258c3b820b9536cedc&oe=6049356C,1
"بەپەلە ...
لەکاتی ئاهەنگی تورکمانەکان كاتژمێر ٤ لەسەر قەڵای کەرکووک بەبۆنەی هاتنی وەرزی بەهارەوە، لەلایەن کەسانی نەناسراوەوە چەند گوللـە هاوەنێک ئاراستەی قەڵای کەرکووک کرا.

2018/03/23",2018-03-23 06:17:00,https://facebook.com/Kirkuk.Arama/posts/230181567528856,208907162989630.0,245,8,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/29572216_230181557528857_7882198078294958240_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=110474&_nc_ohc=fR2MtAux2O8AX9m50Kb&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=483c7a7dc65c57df041e1a1072a8b7ad&oe=606FECBF'],,1
مستەفا کازمی فەرمانی بە ھێزە ئەمنیەکانی عێراق کرد ڕێکارەکانی قەدەغەی ھاتووچۆ توند بکەن بەھۆی بەرزبوونەوەی ڕێژەی توشبوانی کۆڕۆنا لە عێراق,2020-05-24 22:33:22,https://facebook.com/Hawal-Kurdstan-884171251600078/posts/3614146195269223,884171251600078.0,166,1,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/100879943_3614146098602566_237469660918841344_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=110474&_nc_ohc=Y4XIBPUgqtcAX-iDTYW&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=0ce41e5a3d14e4962af9c1b11614143e&oe=606CACE9'],,1
"بەپەلە

100$=133,500
سلێمانی",2020-12-19 03:23:00,https://facebook.com/Hawal-Kurdstan-884171251600078/posts/4250461671637669,884171251600078.0,64,0,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/132018129_4250461588304344_336040089522606091_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=110474&_nc_ohc=BPtwLD8fKEoAX_n0Eno&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=94a7fdb825e9cf0be2e3117576393c7e&oe=606D8B6F'],,1
ئەری ئەو برادەرە تەواوە یانبەس خۆی ئەکاتە قەشمەر,2020-05-30 08:56:29,https://facebook.com/Hawal-Kurdstan-884171251600078/videos/353549408938346,884171251600078.0,17,11,,[],https://video.fisu1-4.fna.fbcdn.net/v/t42.9040-2/102383299_248939606365560_3147034335777914880_n.mp4?_nc_cat=100&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=NOFoFRNCYxcAX-o8LeA&_nc_ht=video.fisu1-4.fna&oh=60db49b7b1267693c8278bb3c0b0e6b6&oe=60493113,1
"پیرۆزە پیرۆزە

کاک بارزان قەساب بوە بەریوبەری ئاسایشی هەوڵیر

کاک هیرشە رەش بوە جیگری بەریوبەری ئاسایشی هەولیر",2020-06-03 04:57:25,https://facebook.com/Hawal-Kurdstan-884171251600078/posts/3639071349443374,884171251600078.0,517,116,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/101950607_3639071262776716_8561820796937306112_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=110474&_nc_ohc=3O9O2GHVG9cAX9AyrYP&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=cdd59656ff05050f340e37a545b79903&oe=606F1CC6'],,1
"نه‌ورۆزتان پیرۆزبێت... به‌ هیوای سه‌لامه‌تی و ته‌ندروستییه‌كی
باش بۆ هه‌مووان.
#له‌ماڵه‌وه‌_بمێ
نه‌وه",2020-03-21 03:07:17,https://facebook.com/Hawal-Kurdstan-884171251600078/posts/3442416905775487,884171251600078.0,27,0,,[],,1
حکومەتی هەرێم هەر دەروێش مابو بیکاتە کەڵەگا بەسەر ئەم مێگەلەوە🤣,2020-07-16 15:30:48,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/280818846676076,102839087807387.0,21,1,,[],,1
"بەسەرهاتێكی كاریگەر

پیاوێکی قۆڵبڕ گوێدرێژێکی کڕی و دەمی پڕکرد لە لیرەی ئاڵتوون ، بردیە ناوەڕاستی بازاڕ و خەڵکی هەموو لێی کۆبونەوە،
وتی ئەم گوێدرێژە کە دەزەڕێنێت لیرە لەدەمی دەردێت ،
هەروەها لە جێگای تەرس لیرە دەكات !
گەورەترین بازرگانی بازاڕەکەکڕی بە پارەیەکی خەیاڵی و لەگەڵ هەر زەڕینێکدا مشتێ لیرە لەدەمی دەکەوتە خوارەوە ،
پاش سەعاتێک بۆی دەرکەوت قۆڵی بڕاوە و لیرە لەدەمی گوێدرێژەکەدا نەماوە !!
بەپەلە کابرای بازرگان لەگەڵ کۆمەڵێک لەخەڵکی شار چوون بۆ ماڵی کابرای قۆڵبڕ و دایان لەدەرگا
ژنی قۆڵبڕەکە جوابی دانەوە و وتی لەماڵەوە نیە بەڵام پەلە مەکەن ئێستا ئەم سەگە ئەنێرم بەدوایدا لەهەرکوێ بێت ئەیدۆزێتەوە
سەگەکەی کردەوە و ڕایکرد و پاش ماوەیەک پیاوەکە گەڕایەوە لەگەڵ سەگێکدا هاوشێوەی سەگەکەی ،
خەڵکەکە لەبیریان چویەوە بۆچی هاتوون کەوتنە مامەڵەی کڕینی ئەو سەگەی ئەتوانێت کەسێک بدۆزێتەوە لەهەرکوێبێت !
یەکێکیان کڕیەوە بەپارەیەکی زۆر و بردیەوە بۆ ماڵەوە و وتی بەهاوسەرەکەی من ئەڕۆم دواتر سەگەکە بەڕەڵابکە با بمدۆزێتەوە ، ژنەکەی سەگەکەی بەڕەڵاکرد بیدۆزێتەوە بەڵام هەر نەیان بینیەوە !
جارێکیتریش تێگەیشتن قۆڵیان بڕیونەتەوە دوبارە !!
هەموویان چونەوە بۆ ماڵی قۆڵبڕەکە خۆیانکردە بەژوردا بەبێ تەقە و بینیان تەنها ژنەکەی لەماڵەوەیە ، دانیشتن تابێتەوە ،
کاتێک پیاوە قۆڵبڕەکە هاتەوە سەیرێکی خەڵکەکەی کرد کە بێدەنگ دانیشتبوون بەدەموچاوی توڕەوە و سەیرێکی ژنەکەیکرد و پێی وت بۆچی خزمەتی ئەم میوانە بەڕێزانەت نەکردووە و دانیشتویت ؟
ژنەکەی وتی ئەوانە میوانی خۆتن خۆت خزمەتیان بکە !
پیاوەکە بەدرۆوە خۆی زۆر توڕەکرد و چەقۆیەکی هەڵخەڵەتاندنی هەڵکێشا لەوجۆرەی کە دەچێتەوە ناوخۆی و چەقۆکەی کرد بە سنگی ژنەکەیدا کە کیسەیەک لە ڕەنگی سەری خوێنی تێدابوو ، ژنەکەی هاواری لێهەستاو خۆی کردە مردوو
خەڵکەکە سەرزەنشتی پیاوەکەیان زۆرکرد ئەوە کەی ئەوە دەهێنێ ئاوا ژنێکی لەسەر بکوژی !؟
پیاوەکە دوای ماوەیەک وتی خەمتان نەبێ چەند جارێکیتریش کوشتوومە و زیندوشم کردووەتەوە ، دەستی کردە گیرفانیا و شمشاڵێکی دەرهێنا و دەستیکردە شمشاڵ لێدان ، پاش کەمێک ژنەکە هەستایە و زۆر بەباشی و ڕوو خۆشی و چوو چایی بێنێت بۆ میوانەکان !
خەڵکەکە توشی شۆک بوون و لەبیریان چویەوە کە بۆچی هاتوون دەستیان کردە مامەڵەی کڕینی شمشاڵەکەی کە مردوو زیندوو دەکاتەوە و بەپارەیەکی زۆر لێیان کڕی
ئەوەیان کە کڕی بووی گەڕایەوە ماڵەوە و کردی بە سنگی ژنەکەیا و دوو سێ سەعات شمشاڵی لێدا بەڵام ژنەکەی زیندوو نەبویەوە
ئیتر خەڵکەکە بەتەواوەتی هەراسان بوون لە پیاوە قۆڵبڕەکەوە و کۆبونەوە و چونە سەری لەماڵەکەیدا و بڕیاریاندا بیکوژن ،
کردیانە تورەکەیەک و دایان بەشانیاندا و بردیان بیخەنە دەریاوە
کەوتنەڕێ و لەڕێ دانیشتن ئیسراحەتێک بکەن و سەرخەوێ بشکێنن
پیاوە قۆڵبڕەکەشیان بەدارێکەوە هەڵواسی لەناوکیسەکەدا هەر هاواری دەکرد
شوانێک لێیان نزیک بویەوە و لەکابرای ناوکیسەکەی پرسی ئەوەچی دەکەیت لەناو ئەوکیسەدا و ئەمانەش خەوتون ؟!
قۆڵبڕەکە پێی وت ئەمانە بەزۆر ئەیانەوێت کچی بازرگانێکی گەورەم لێمارە بکەن کە تەمەنی زۆر زۆر لەخۆم گەورەترە و،
توانی هەڵی خەڵەتێنێت کە لە کیسەکە دەری بێنێت و شوانەکە بێتە جێگەی بۆ ئەوەی ڕزگاری بێت لەشوانی و ببێتە زاوای گەورە بازرگانی شار و قۆڵبڕەکە خۆی گەڕایەوە بەرەو شار لەگەڵ ئاژەڵەکانی شوانەکەدا
کاتێک بازرگانەکان هەستان لەخەو و کیسەکەین بردە لای دەریا و خستیانە ناوی و بەدڵی ئیسراحەتەوە گەڕانەوە و بینیان لەپێشیانەوە کابرای قۆڵبڕ بەزیندووی لەگەڵ 300 سەر حەیوان بەرەو شار بەڕێوەیە تەواو تۆقین و پرسیاریان کرد چۆن لەودەریاوە هاتیتەوە بەم هەموو حەیوانەوە و لەپێش ئێمەشەوە ؟!!!!
پێی وتن کەمنتان خستە دەریاکەوە پەری دەریا دەری هێنامەوە و لەکەنار دەریا داینام و ئەم ئاژەڵانەشی پێدام و وتی شانست نەبووە ئەگەر لە دوورتر و قوڵایی دەریاکە فڕێیان بدایتایە پەریەکی خوشکمی لێیە کە زۆر لەمن دەوڵەمەنترە و لەجیاتی ئاژەڵ ئاڵتون و مرواریشی دەدایتێ ئەمە کاری خۆیەتی لەگەڵ هەموو کەسێکدا !
کابرای قۆڵبڕ لەقسەکانی نەبوویەوە خەڵکەکە ڕایانکرد بەرەو دەریاکە و خۆیان فڕێدایە قوڵاییەکەیەوە
کابرای قۆڵبڕیش هاتەوە و بویە خاوەنی زۆرینەی موڵک و ماڵی شارەکە😂😂😂😂😂😂😋

ئەگەر بابەتەکەت خوێندەوە 10کۆمێنت بکە💜",2018-09-04 08:13:22,https://facebook.com/komedy.raju/posts/1587167518053986,921360704634674.0,60,32,,[],,1
لە ٣٣ ساڵەی کۆچی ناوەختەی کاک ئیدریسی ھەمیشە زیندوو، دروود بۆ گیانی پاکی. رێبازی پیرۆزی بارزانی ھەمیشە پڕ ڕێبوار و بەردەوام بە ورە و ھێزێكی پۆڵایینەوە بەرەو سەرکەوتنی گەورەتری یەک لە دوای یەک لە نیشتیمانسازی و پاراستن و برەودانی کوردستان و دۆزە رەواکەی بەردەوام بێت,2020-01-31 03:00:10,https://facebook.com/Hawal-Kurdstan-884171251600078/posts/3326180267399152,884171251600078.0,122,3,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/83403530_3326180234065822_3196621197794082816_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=HMiufCo5NesAX-\\-\\Ou0E&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=ec10cd749412441923784fb50f38c00d&oe=606FB747'],,1
"ئەوا جێگەی نەما بوو لەسەر کێر دانیشتیا
بە لاهور بلێ با بسیت هاقی قوزی ئالا تالەبانی واربگریت لە بەعدا ئەو لستی قوزی ژنی بنەمالەی تالەبانی ببەتا بۆبەعدا و پێیان بلێت ئەگەر موجەی یەکێتی نانێرن کارتی خۆمەن باکاردەینی ئەویش بازرگانی قوزی ژنی بنەمالە تالەبانی رادەگەرین",2020-05-19 13:32:19,https://facebook.com/Hawal-Kurdstan-884171251600078/posts/3599681930048983,884171251600078.0,80,18,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/98603392_3599681893382320_8790244084204699648_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=110474&_nc_ohc=oBPwDdtIJA4AX9hGKbi&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=1eec64f290ab509924d7255c8dd5de4c&oe=606FF014'],,1
ڕسواترین و سوکترین پیاو,2020-09-30 01:03:59,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/338689277555699,102839087807387.0,38,7,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/120565182_338689260889034_5671782096940515961_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=110474&_nc_ohc=EkYXNwe3_3wAX-9z8Iz&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=9c24ffd677c471cea486a82243b3346f&oe=607262A9'],,1
