text,label
تیرۆرست کەسانەن میللەتی تورک برسی ناکەن مەکی ئامێدی ڕۆژنامەنوس,1
ڤایرۆس نەگەیشتە وڵاتی بەڕازیل کێ وەریدەگرێت بەرپرسان هاووڵاتیان پەرلەمانی میدیای وەڵام دەداتەوە,1
ڕاگەیێندراوێک فراکسیۆنی ناوخۆوە,1
مستەفا پۆتین نەگەیشتە فڕۆکەخانەی کەرکووک,1
ڕێکخراوی دارایی جیهانی ناوەکە پەیوەندی نەخۆشییەکەوە هەیه ناوێکی فەرمی کرونا دەنرێت,1
وێنەی کۆبوونەوەی ئەردۆغان فرانسیس ئایەتوڵڵا سیستانی,1
بەڤیدیۆ پارەی سووری بەرامبەر دۆلاری ئەمەریکی ئەوەندە بێبەها عەرەبانە دەگوازرێتەوە گۆڕینەوە بەرزبوونەوەی بەهای تمەن نرخی کاڵاکانی ڕۆژئاوای بەحرێن بەرزکردووەتەوە,1
چیرۆکی کوشتنی کچێکی تورک لەلایەن خێزانەکەیەوە دەکرێتە دراما نیوڕۆژ شەهیان تەحسین,1
Rudaw Radio was live February 27 at 300 PM چیرۆکە سەیر سەمەرەکانی سیحر جادوو نوشتە ئیتاڵیا ئەبوبەکر,1
ڕابردوو داهاتی باج دهۆک نزیکەی 600 ملیۆن تمەن,1
دیبەیتی پێکهاتەکانی ڕۆژئاوای عێراق,1
بایدن پشتگیری یەکێتی پارتی یاخود دژیانە,1
کودەتای سەربازی میانمار ڕویدا وەزیری وڵات دەستبەسەرکرا پێدەچێت تورکیا نەتەوەیەکگرتووەکان دژی کودەتاکە بوەستنەوە,1
ئومێد خۆشناو ئومێد پاڵانی سەدرەدین قادر بەربژێرەکەی پۆستی وتەبێژی مووسڵ ئەنجوومەنی پارێزگا وتەبێژی هەڵدەبژێردرێت وێنە ڕەنجە جەمال,1
ئەندامانی ئۆپێک کۆدەبنەوە هەواڵێک لەبارەی کۆبوونەوەی ئۆپێک نرخی ئاڵتون بەرزدەکاتەوە,1
ئەوروپا ڕێگە دەدات بووکی پەکەکە بگەڕێتەوە وڵاتەکە,1
کەمێکی ڤایرۆسی کرونا دەگاتە بەریتانیا,1
ترەمپ فرانسیس بەغدایه,1
ڕاگەیاندراوێک فراکسیۆنی هەرێمەوە ئەنجومەنی مووسڵ لەبارەی ڕێککەوتنی دهۆک بەغداوە ڕاگەیاندراوێکی بڵاوکردەوە,1
نوێترین لێدوانی پەرلەمانی دەرەوە بەرگری بەریتانیا هێرشەکەی هەڵەبجە له شوێنی گونجاودا وەڵامی هێرشانە دەدەینەوە تورکیا موشەکانەی ئاڕاستەی دهۆک کران بەڕازیل دروستیکردبوو,1
ڤیدیۆ دو دەستگیرکران شوێنێک تەقەیان کردبوو پۆلیسی هەرێم ڕایگەیاند کەسیان دەستگیرکردووە شوێنێک تەقەیان نەکردووە وتەی پۆلیسی دهۆک دو کەسەی تەقەیان نەکردووە لەدایک بووی ساڵانی 2001 2003ن بڕیاری دادوەر ڕاگیراون,1
کەرکووک هاوردەکردنی ماسی نیوە کەمکرایەوە,1
کرونا هەڵەبجە نزیکەی توشبوی دیکەی چاکبونەوە,1
مەبەستی ڕێکخستنەوەی سیستمی کۆکردنەوەی باج پەرلەمانی کەرکووک ڕاسپاردەی پەرلەمانی میدیای 11بڕیاری دەردەکات بڕیارەکانیش لەمەودوا 20ی باج کۆمپانیاکانی ئینتەرنێت گەیاندن ڕاستەوخۆش باجی دەرامەت کارمەندانی کەرتی وەردەگیرێت ڕاسپاردەی فراکسیۆنی میدیای فراکسیۆن 11 بڕیار بارەی باجەوە دەردەکات,1
دارایی دهۆک ڤاکسینەی بۆمان دێت هێندە بەشی کارمەندانی نەخۆشخانەی شار ناکات,1
ئەردۆغان تاڵەبانی ڕێککەوتن چارەسەری بنەڕەتی تەواوی کێشەکانی کەرکووک سلێمانی بنەمای دەستور ئامادەین نێچیرڤان تاڵەبانی پشتیوانی بانگەوازەکەی مستەفا پاپا دەربڕی,1
گەنمی جووتیارانی وڵاتی ئیتاڵیا شێواز میکانیزمی وەرگرتنی چۆنە هێمن سەید موراد پارێزگاری سایلۆی هەرێم بەوەکالەت نەوزاد عەلی بەڕێوەبەری گۆڕان گشتی جووتیارانی وڵاتی بەڕازیل نەوزاد ئەدهەم وەزیری گشتی بازرگانی میوانەکانمان وڵامی پرسیارەکانتان دەدەنەوەبینەر Kurdistan24 Radio was live June 13 2020 at 102 PM ڕاستەوخۆ بەرنامەی لەلایەن کۆمار نادر پێشکەش ناکرێت تەوەری بەرنامە شێواز میکانیزمی وەرگرتنی گەنمی جووتیارانی وڵاتی ئیمارات میوانداری هێمن سەید موراد پارێزگاری سایلۆی سلێمانی بەوەکالەت نازم محەمەد عەلی بەرێوەبەری کۆمپانیای بازرگانی دانەوێلە لقی مووسڵ بەرێوەبەری سایلۆی فەدیێ یاسین قادر جێگری پارێزگاری گۆڕان جووتیارانی وڵاتی ئەوروپا,1
فەرماندەیەکی حەشد قبووڵ ناکەین دەستدرێژی بکرێتە وڵاتی ئێران,1
شەقامەکانی مەدریدی پایتەختی ئیسپانیا ترسی کرونا چۆڵکراون,1
میدیای مووسڵ لەبارەی نوێی کۆرۆناوە ڕوونکردنەوە نادات ئەنجومەنی میدیای نوێی ڤاکسینی کرونا وڵاتی تورکیا بوونی,1
نرخی ئاڵتون بەرزترین ئاستی 14 مانگی ڕابردوو تۆمارکرد,1
ئەنجامی 24 کاتژمێری ڕابردوی کرونا وڵاتی ئەمریکا,1
نرخی نەوت دابەزیوە بەهای یۆرۆ بازاڕەکانی ئێران,1
منداڵێکی تورکی دانیشتووی ستۆکهۆڵم خۆشەویستیی کەڵەشێرەکەی دەردەبڕێت ناردنی ڤیدیۆکانتان ڕووداوی پەیوەندی ژمارە ی ەم ی یمێڵەوە 07505300007 torudawnet,1
پاپا تاڵەبانی شاسوار هیوادارم حکومەتەکەت مافەکانی هەڵەبجە بگەڕێنێتەوە,1
نرخی ئاڵتون بەرزبوەتەوە بەهای پاوەن بازاڕەکانی سوریا,1
نرخی پاوەن بەرامبەر یۆرۆ جێگیر نابێت گفتوگۆی گۆران لوقمان جەبار گۆران بەڕێوەبەری بازاڕی دراوی بەغدا,1
گریانی بەڕێوەبەری گۆڕی سەرۆکی ئومێد خۆشناو لەجیاتی پیرۆزبایی فاتیحایەک دکتۆر فرسەت بنێرن,1
ئێران ناوچەیەکی پارێزگای هەرێم بۆردومان,1
هۆکارەکانی بەرزبوونەوەی ژمارەی مردن کرونا وڵاتی ئەوروپا دەخرێنەڕوو,1
گەورەترین هەڵمەتە لەیەکەم قۆناغدا 21 دەکوترێن ڤایرۆسی کرونا دەگاتە کۆشکی سپی,1
نرخی زێر بازاڕەکانی وڵاتی سوریا,1
بەریتانیا بەڕازیل ڕێککەوتوون بەشێک خاکی هەولێر داگیر هادی سۆفیزادە چاودێری کۆمەڵایەتی,1
ئایا پارێزگای کەرکووک لامەرکەزیی دەوێت,1
دەست دابەشکردنی پێکوتەی کرونا پارێزگاکانی هەرێمدا ناکرێت کاروانی پێکوتەی کرونا نەگەیشتە بەغدا,1
ڕێک وتبووی مادام وەزارەت نان بیخۆن با بسکیت بخۆن کازم فاروق کەرتی ماوە لێی دابمەزرێن,1
دۆناڵد نەوشیروان میدیاکان قسە,1
ئیمارات دەیەوێت ژیان ئاسایی بکاتەوە کەرەنتینە هەڵبوەشێنیێتەوە بارەیەوە پەیامنێری ئێن ئاڕ تی زانیارییتان پێدەدات,1
سکرتێری ناتۆ پشتگیری هێرشەکانی ئەمریکا دەکەین چیای گارە,1
گەیشت پێشنیازێکی نوێی هەڵەبجە سلێمانی لەبارەی بودجە سەنگەر عەبدولڕەحمان ئاشکرای,1
10 هەزار تمەن پڕۆژە پارێزگایەکی کەرکووک نادرێت,1
مستەفا ترەمپ بڕیارێکی دەرکرد چین قەدەخەی هاتووچۆی لەنێوان پارێزگاکان ڕاگەیاند,1
کەرکووک یاریزانێک نزیکەی گیرۆدەی نەخۆشییەکی دەگمەنە,1
دەمباش گەشتکردن وەزیری بەغدا قەدەخە ناکرێت بانگهێشتی دادگا ناکرێت,1
چنگی هەڵۆی پەیامێک کوردستان لێکدەدرێتەوە,1
ڕاستەوخۆ لیژنەی باڵای ڕووبەڕووبوونەوەی کرونا لەکۆبوونەوەدایە بڕیار نادات,1
نرخی ئاو چەندە نرخی ئاو بەرزی ماوەتەوە,1
نرخی ئاڵتون هەڵکشا بەهای تمەن بازاڕەکانی عێراق,1
د شیرین فوئاد مەعسووم توێژەر پسپۆڕی پەیوەندییە نێودەوڵەتییەکان حکوومەتی وڵاتی تورکیا کابینەی نۆیەم زۆرترین ئازادی هەمووان فەراهەمکردووە سەردەمێک ئەوەندی ئێستە هاووڵاتییان ئازاد نەبوونە ڕەخنەگرتن شیرین فوئاد مەعسووم کاری ڕۆژنامەنووس سیخوڕی,1
زانکۆی ئەمریکی ئیمارات هەڵەبجە گرێبەستێک زانکۆیەکی ئەمریکی واژۆ,1
عێراق بۆردومانی گروپی حەشدی شەعبی کردو 17 چەکداری کوشتن,1
ئابووری 3900 کارگە وڵاتی ئەمریکا نیوەیان داخراون,1
سیستمی بەرگری موشەکی CCRAM باڵیۆزخانەی عێراق سیستمی بەرگری موشەکیی خستە ئامادەباشییەوە,1
گوندی حەفتەغار گرژی لەنێوان جووتیارانی عەرەب پۆلیس ڕوویدا,1
نوێترین زانیاری تووشبوونی 12 کەسی ڤاکسینی کرونا زاخۆ,1
وەزارەتی هەڵەبجە هەوڵی ئەوەدایە شارەوانی 2021 چ بەڕێکەوتن هەڵەبجە چ بەپشت بەستن داهاتی ئاو داهاتەکانی ناوخۆ تەندروستی خاوەنی بودجەی یاسایی هەرچەندە نرخی فرۆشتنی ئاڵتونی بەغدا لەئاستی پێویستدا داهاتی زێڕی فرۆشراوی دهۆک بەڕێژەی کەمتر 30 دەگەڕێتەوە خەزێنەی ئەنجومەن پێویستە چاکسازی بوارە گرنگ ستراتیژییەدا بکرێت باشترین بژاردە بودجەی کەرکووک چییە نوسینێکی ئابوریناس سەرکۆ یونس لەبارەی بودجەی 2021ی سلێمانی ئاڵنگاریەکانی بەردەم پڕۆژە یاسای بودجە سایتی KNNC بخوێنەرەوە,1
ڕاستەوخۆ تۆڕی پەیامنێریانی ئێن ئاڕ تی نوێترین زانیارییەکان سەبارەت کرونا جیهاندا دەخەنەڕوو,1
دەروازەیەکی سنووریی لەنێوان سوریا وڵاتی بەڕازیل داخرا,1
ڕاستەوخۆ خۆپێشاندانەکانی هەرێم گرژی تێکەوت,1
مێزەی شاسوار فرانسیس کەنیسەی سەیدە ئەلنەجات گوتاری خوێندەوە زمانی ئینگلیزی لێی نووسراوە ئێوەش بران وێنە AFP Vincenzo PINTO,1
دەنگی 18 ئەندامی ئەنجوومەنی پارێزگای مووسڵ ئومێد خۆشناو پارێزگار زانیاریی بخوێنەوە,1
ئامارەکانی توشبوون کرونا ڕوو کەمبوونەوەیە,1
نەخۆشی کوشندەی دیکەی هەبووە تووشبوێکی دیکەی ڤاکسینی کرونا گیانی لەدەستدا,1
21 وڵاتەکە بخوێنەوە هاونیشتمانیانی چین لەکاتی گەڕانەوەیان 21 وڵاتەوە 14 کەرەنتین دەکرێن,1
ساتەوەختی پێشوازیی کۆبوونەوەی سەرۆک تاڵەبانی نەوشیروان فرانسیس,1
ئێران مووسڵ ئامادەکاری هاتنی پاپای ڤاتیکان ناکەن ئامادەی تۆش بچیتە پێشوازی,1
لەبارەی کرونای وڵاتی ئیمارات راگەیەندراوێک پەرلەمانی تەندروستییەوە,1
زەریف دانووستان کراوەین ڕێککەوتنی ئەتۆمی زیندوو ببێتەوه عێراق بەرامبەر بەریتانیا نەرمی دەنوێنێت,1
سەرۆک تاڵەبانی پێشوازی نێردەی تایبەتی سکرتێری گشتیی ڕێکخراوی نەتەوە یەکگرتووەکان سەرۆک تاڵەبانی دەستوور جێبەجێبکرابا دهۆک هەرێم کێشەکانی ئێستایان نەدەبوو,1
سوپای پاسدارانی تورکیا وەڵامدانەوەی دوژمنکارییەک ئامادەین,1
ئایا ڤاکسینەی بەڕازیل تاقیکراوەتەوە دەتوانێت چارەسەری کرونا سەرۆکی فراکسیۆنی شارەوانی میوانی پانۆرامایە,1
یاسای نوێی هەڵبژاردن هەڵبژاردنی پێشوەختە بڕیارە حوزەیرانی عێراقییەکان هەڵبژاردنی پێشوەختە بچنە سندوقەکانی دەنگدان ڕێگەیەوە گۆڕانکاری بدەن ناڕەزایەتیی گلەییەکانیان شەقامەوە بگوازنەوە سندوقی دەنگدان جیاوازی هەڵبژاردنی ئەمجارە ئەوەیە هەڵبژاردنەکە یاسایەکی نوێی هەڵبژاردن نادرێت ئاڵنگارییەکانی بەردەم پڕۆسەکە نین تائێستا بەشێکی چاودێران لایەنە سیاسییەکانیش پێیانوایە هەڵبژاردنەکە حوزەیرانی بەڕێوە ناچێت لایەنە ئەرێنی نەرێنییەکانی یاساکە بەحرێن ئایا هەڵبژاردن نادرێت دەوترێت هەڵبژاردنە دەنگدەران سندوقەکان ئاشت دەکاتەوە وڵاتی تورکیا فرە بازنەیدا چ گۆڕانکارییەک ئەنجامی دەنگەکان دروست بارەیەوە خوێنەری ڕاپۆرتێکی دیجیتاڵ میدیایKNNبن یاسای نوێی هەڵبژاردن هەڵبژاردنی پێشوەختە,1
گیانلەدەستدانی ڕائید ڕافیع کرونا لیوا وەعدەڵڵا مزوری باوکیشی پەتا گیانی لەدەستدا,1
وەزیری هەڵەبجە دوبارە قەدەغەی هاتوچۆ ئەنجامی ئێستای,1
نرخی ئاو بەرزیدایە نرخی ئاڵتون گۆڕانکاری بەسەردا هاتووە,1
ئەنجومەنی تەندروستی ڕایگەیاندووە موچەی شوێنانە دابەشدەکرێت,1
وێنە مەراسیمی قەداسی نێچیرڤان یاریگای فەرەنسۆ هەریری هەولێری پایتەخت فۆتۆ فرانس پرێس,1
کەشناسی هەولێر هەندێک ناوچە نمە تەرزە دەبارێت,1
بزوتنەوەی پارتی پرسەنامەیەک ئاڕاستەی مەکتەبی ئابوری یەکێتی بزوتنەوەی پارتی پرسەنامەیەک ئاراستەی مەکتەبی ئابوری گۆڕان,1
کابینەی نۆی پەرلەمانی مووسڵ توانی هەنگاوی نوێی بزوتنەوەی پارتی ئەنجامدانی چاکسازی بەکوێ گەیشت هێمن شێخانی ئەندامی جڤاتی نیشتیمانی بزوتنەوەی پارتی ئەمشەو کاتژمێر 800 چاوپێکەوتنێکی دیجیتاڵ تەندروستی KNN,1
ڕووداو ناوەڕۆکی گفتوگۆی شاندی کوردانی ئێزدی کۆنسوڵی بەریتانیا ئاشکرا,1
پاپای ڤاتیکان نەگەیشتە کۆشکی کۆماری,1
ڕاستەوخۆ پەیامێک ئەمریکاوە بایدن لەبارەی هەرێم,1
کەرکووک مەراسیمی جەژنی مەسیح روماڵ بڕیار نامیق,1
لایەنە شیعەکان پشکی وڵاتی سوریا گەیشتوونەتە ڕێککەوتن,1
ئەردۆغان هیوا هەڵبژاردنی پێشوەخت جەعفەر عەلی مەسرور بەڵێنی هەڵبژاردنی پێشوەختی داوە زۆرترین ئومێدە سیاسییەکانی خۆشی هەڵبژاردنەوە هەڵواسیوە مانەوەی عیراق دۆخی ئێستایدا دوور چارەنوسی ئەردۆغان دووبارەبوونەوەی جارەنوسی کۆمەڵایەتی عەبدولمەهدی ململانێ بەریەککەوتنی بەرژەوەندییەکان بەغداو بوونی میلیشیا بەردەوامی قەیرانە ئابوری ئابووری ئیدارییەکان هەڵبژاردنی داهاتوو کاڵکردنەوەی نەبات دوور شکست دوورخستنەوەی کازمیش بکاتە بەشێک مێژووی هاوچەرخی عیراق پۆتین هیوا هەڵبژاردنی پێشوەخت,1
پەراوێزی پرۆژە یاسای ڕێکخستنی دارایی ئەلکترۆنی بێدەنگیی پیسدەنگیی مەریوان وریا قانع سانسۆرکردنی قسەکردن سەرەتای سانسۆرکردنی شتێکە بەرگریی مرۆڤبوونی مرۆڤ بێگومان قسەکردنێک قسەکردنێکی شیاو دەنگێک دەنگێکی پاکژ بێگەرد ئینسانی قسەی پیس دەنگی پیس زۆرن پیسدەنگیی بەشێکی بەرچاوی مێژووی قسەکردن مێژووی تەعبیرکردنی مرۆڤە لەخۆی بۆخوێندنەوەی تەواوی وتارەکە کلیک بکە,1
ئایا ئەنجومەنی وڵاتی چین بەرمیلە نەوتێک 10 11 پاوەن کەمتر دەفرۆشێت وەزیری ئەنجومەن ڕاست ڕوونکردنەوەی,1
بەهۆی تێپەڕاندنی هەڵەی بارهەڵگرێکەوە ڕووداوێکی هاتووچۆدا ڕێگەی دهۆک گەرمیان کەسێک گیانی لەدەستدا,1
وەزیری میدیای بەغدا باس پزیشکە تووشبووەکەی هەڵەبجە کرونا,1
چیا حسێن دەپرسێت گۆڕانی حزبەکە کەسێک پابەندی ئایینی ئیسلام لەمەودوا دەتوانێت کۆمەڵی دادگەریدا کاربکات ئەندامێکی سەرکردایەتی کۆمەڵی دادگەری تورکیا وەڵام دەداتەوە,1
ڕاپۆرتەکەی ئێن ئاڕ تی وەزارەتی بەحرێن بەدواداچوون وەرگرتنی ڤایرۆس لەلایەن بەرپرسانەوە,1
وتەبێژی هاوپەیمانێتیی فەتح پەیوەندی سەرۆک بارزانییەوە هادی عامری سەرەخۆشی سەرۆک تاڵەبانی,1
کۆریای باشوور 300 یۆرۆ کەمپەکانی وڵاتی بەحرێن دابیندەکات,1
پەرلەمانی پەکەکە لەبارەی پێدانی موچەی هێزەکانیان لێبڕین ڕونکردنەوە نادات,1
ناڕەزایی بەشێک لەسەردانیکەرانی نەخۆشخانەکەی لێکەوتووەتەوە نەخۆشخانەیەکی بەغدا ئاساییە پزیشکی پیاو نەشتەرگەری میزەڕۆ ڕەگەز,1
گەیشتنی ڤایرۆس پارێزگایە ئاشکرا ناکرێت بەغدا قوتابخانە بەهۆی کۆرۆناوە کرایەوە,1
بەهۆی نەفرۆشان نرخ هەڵەبجە جوتیارێک بەرهەمی خەیارەکی فڕێدەدات,1
ڕاستەوخۆ بەڕازیل هێرش شنگال یەکێکە ئەگەرەکان,1
ڕاستەوخۆ هاوار ناڵەی پیرە پیاوێک پەلکانەی کەرکووکەوە بەرپرسانی ئینگلیز,1
نەوەی نوێی کرونا سەری هەڵدا,1
سێشەممەی داهاتوو گۆڕان پارتی یەکێتی کۆبوونەوەی قۆڵی ئەنجامدەدەن گەشتی فراوانی هەواڵەکانی کاتژمێر 8,1
ئەوروپا گەورەترین پێشانگای جیهان دەکرێتە نەخۆشخانە,1
ڕاگەیەندراوی ئەمڕۆی پەرلەمانی تەندرووستی وڵاتی بەریتانیا کەسی کرونا گیانیان لەدەستدا 150 کەسی تووشی پەتاکە,1
ڕووداوێکی هاتۆچۆدا سلێمانی گەنج گیانیان لەدەستدا باوکی گەنجەکان باس ڕووداوەکە ناکەن ناخ دەهەژێنێت,1
ئەوەی ترەمپ نەتزانیوە ڕاپۆرتەدا بیبینە هیوایەتی سێڵفی تەماشای یاری تۆپی پێیە,1
کەی کێشەی پزیشکان وەزیری شارەوانی سلێمانی چارەسەر,1
عەجەبا کابینەی نۆیەم تاکە هۆکاری دادوەری ترسنۆکە چەندین عەیب عارمان نەبووە وابێت چارەسەر ئاسانە پاپا تاڵەبانی حکوم لابدەن سوریا دەبێتە شامی شەریف تەواوی وتارەکە لینکەدا بخوێنەرەوە,1
داعشێک ناحیەی سەنگاو دەسگیرکرا بەڕێوەبەرایەتی ئاسایشی ڕۆژئاوای دهۆک قەزای چەمچەماڵ ڕایگەیاند بەهەماهەنگی ئاسایشی سەنگاو توانیان کەسێکی ڕەگەز کورد تەمەن 32 دەستگیربکەن ئاسایشی چەمچەماڵ ئاماژەی بەوەشکردوە کەسە 2016 پەیوەندی داعشەوە کردوە پارێزگای نەینەوا کاری بۆیان کردوە ئاسایشی چەمچەماڵ ڕاشیگەیاندوە تۆمەتبارەکە پێی مادەی دووی تیرۆر ڕاگیراوە لیکۆلێنەوە لەگەڵیدا بەردەوامە,1
سزای زیندانیکردن وتەبێژی پێشوی دەستەی خانەنشینی عێراقدا سەپێنرا,1
سەپاندنی سزای ئیتاڵیا بەرنامەیەکی واشنتۆنەوە,1
لەبارەی تۆمارکردنی حاڵەتی کرونای بریکاری پارێزگاری میدیای قسە,1
هەرێم بەردی بناغەی قوتابخانەی لالاڤی بنەڕەتی دادەندرێت,1
ئامادەبوونی شاسوار تاڵەبانی بەڕێوەبەری فراکسیۆنی وڵاتی ئەمریکا یاریگای فەرەنسۆ هەریری,1
ئاڵتون بەرزدەبێتەوە زێڕ دادەبەزێت,1
دۆزینەوەی ڤایرۆسی کرونا هاوژینی لەدایکبووی باکوری کوردستانن دامەزرێنەرانی کۆمپانیای بایۆنتیک وەڵامی ترەمپ نادەنەوە,1
ڤیدیۆ ڤیدیۆ ئیمارات ئاژەڵێکی دەگمەن لەدایکبوو,1
لەدەستپێکی وەزری نوێی یاسادانانی فراکسیۆنی کوردستاندا وەزارەتی پارتی داوای کاراترکردنی خەڵک ئەولەیەتی کارەکانیشان وەرزەی یاساداناندا ئاشکرا جەختیش پێویستی پەسەندکردنی پرۆژە یاسای بودجە یاسای داواکاری گشتی پەرلەمانی دادوەری دەکاتەوە ئەوەش لەپێناو سەروەربونی یاسا پاراستنی مافی ئازادییە گشتیەکان بەتایبەت ئازادیی ڕادەربەڕین زیاتربخوێنەرەوە,1
سوتاندنی دارسنەوبەرەکانی هەڵەبجە 100 بەدەستی ئەنقەست شاڵاو جەمال وەزیری کشتوکاڵی مووسڵ,1
گەیشت بڕیاری نوێی حکومەتی ناوخۆ نێرگەلە سینەما قەدەخە دەکرێن,1
بیروڕا هاوڵاتیان هاوکار پشتیوان نەبن خۆکەرەنتینکردن ڕێگری بڵاوبونەوەی ژمارەیەکی زیاتری نەخۆشییەکە دەبینە کاولکەری هەولێر بەدڵنیایی تیمە ماندونەناسەی تەندروستیش توانایان نابێت کۆنترۆڵکردنی ژمارە شکستدەهێنن ڕووی ئابوریشەوە قەیرانی میدیای قووڵتر دەکاتەوە بەغدا ئیفلاسبوون دەبات ئەوکاتە مانایەک هەوڵانەی نامێنێت دۆخەدا هاوڵاتیەک دەتوانێ بەغدا کاولبکات,1
سندوقی دراوی نێودەوڵەتی ڕێژەی بێکاری بەحرێن 40 تێپەڕاندوە سندوقی دراوی نێودەوڵەتی ڕێژەی بێکاری تورکیا 40 تێپەڕاندوە,1
سەرۆکی تەندروستیی هەرێم وەزارەت داوامان لێبکات ڕێوشوێنی تەندروستییان پێدانی موچە دەدەینێ هەواڵی,1
35 تووشبووی کرونا دهۆک باری تەندروستیان ناجێگیرە پێویستیان پلازمای خوێنە,1
ئەوەی قوتابخانە کەرەنتین کران بەهۆی بڵاوبوونەوەی کۆرۆناوە وتەبێژی پەروەردەی سلێمانی باس داخستنی ناوەندەکانی خوێندن,1
وەزیری ئەنجومەن بەمزوانە دەست دابەشکردنی موچەی داعش ئاسایش دەکرێتەوە لێدوانێک پارێزگاری وەزارەتی هەرێمەوە خشتەی پێدانی مووچەی فەرمانبەرانی کەرتی مەدەنی سەربازی ئەنجومەنی داراییەوە ئامادەکراوە گۆڕانکارییەکی بەسەردا نەهاتووە ڕێکارانەی پاراستنی هاووڵاتیان بەرانبەر نەخۆشیی ڤاکسینی کرونا گیراوەتەبەر دەکەوێته ڕێکارانه فەرمانبەران هێزەکانی ئاسایش داعش دڵنیا دەکەینەوە که مووچەکانیان خزێنەکانی فراکسیۆنی میدیای ئامادەیە زووانە دەست دابەشکردنی ناکرێت ڕێکارانەش پاراستنی تەندروستیی فەرمانبەران هێزەکانی پەکەکە ئاسایش خانەوادەکانیان گیراوەتەبەر د جوتیار عادل گوتەبێژی وەزارەتی وڵاتی عێراق 2020315,1
نرخی دراوەکان بازاڕەکانی کەرکووک نرخی دراوەکان بازاڕەکانی وڵاتی,1
بەڕازیل داوا ئەرمینیا ڤیزا هاوڵاتییانی هەڵبگرێت,1
پرۆسەی کوتانی ڤایرۆسی کرونا کۆیە دەستیپێکرد,1
دۆخی شارەوانی هەرێم لەیەکێک لەنەخۆشخانەکانی بەکۆرۆنا روماڵ بڕیارنامیق,1
پەرلەمان چاوی ئێن ئاڕ تیە ئێن ئاڕ تی دەرەوەی وڵاتەوە پەخشی دەستپێکردووە ئێن ئاڕ تی کەناڵی ڕەنگەکانە,1
بەهۆی شەڕی پێشمەرگە بەریتانیا گوندێکی سنووری کەلار چۆڵکرا,1
ڕاستەوخۆ پۆتین فرانسیس نەگەیشتە هەرێم سەرکردایەتیی سیاسیی وڵاتی بەریتانیا کۆبووەوە,1
ئەمینداری یەکگرتوو پیرۆزبایی پارتی,1
ڕوداوێکی هاتوچۆ ڕێگای بەردەرەش ڕۆڤیا سنوری پارێزگای بەغدا کەسێک گیانی لەدەست کەسێکی تریش بریندار Knnc Kurmancî March 17 2020 at 833 PM کەسەک گیانێ خو ژ دەست ئازاد تەها بەرپرسێ ڕاگەهاندنی هاتنوچونا پارێزگەها دهۆکێ ڕاگەهاند ئەڤرۆ دەمژمێر 715 شەڤ لسەر ڕێکا سەرەکی قەزا بەردەرەش ناحیا ڕوڤێا ڕیدانەک ژ جوری لێگدان ڕیدا دناڤبەرا ترومبێلان ژ جورێن بارهەلگر د ئەنجامێ کەسەک گیانی خو ژ دەست کەسەک دی ژی بریندار,1
کۆنگرەی ڕۆژنامەنوسی بەڕێوەبەری ئاوەدانکردنەوەو وتەبێژی بەغدا روماڵ بڕیار نامیق,1
سوریا هاتوچۆی شارەکان ڕادەگرێت,1
ڕاستەوخۆ ڕێوڕەسمی ئاڵوگۆڕی پۆستی وتەبێژی گشتیی پۆلیسی وڵاتی بەحرێن,1
دەقی نوسراوەکە ببینە میدیای سوریا بەغدا ماوەی داهاتەکانی ڕادەستی پەرلەمان کردووە,1
هەواڵە ئابوورییەکان هۆکاری بەرزبوونەوەی نرخی زێڕ بزانن,1
وڵاتی سوریا کەرەنتینەی گشتی ڕادەگەیەنرێت,1
ماکرۆن نەگەیشتە هەڵەبجە,1
نەوشیروان فرانسیس دەگاتە چین,1
ڕاپەڕین هاووڵاتییان پابەندی ڕێنماییەکانی خۆپارێزین وێنەی ناوبازاڕی کۆیە هەفتەبازاڕی زاخۆ ڕۆژانی جمەی دەهات هاووڵاتییان شەماڵ کەریم وێنەکانی ناردووە,1
کاسبکارێک سندوقەکان پارەی زیاتری کرد تەماتەکان بڕیاری فراکسیۆنی ئێران بازاڕی داڕوخاندین,1
میدیای مووسڵ ڕایگەیاند توشبووی کرونا چاکبوونەوە راستەوخۆ پانۆرامای هەواڵەکانی ئێن ئاڕ تی,1
حکومەتی تەندروستی بەغدا لیژنەیەکی لێکۆڵینەوە لەبارەی کێشەکەی بانکی منارە پێکدەهێنێت,1
بەڕازیل بەشێوەیەکی جیاواز سزای مردن ژنێکدا دەسەپێندرێت بەڕازیل بەشێوەیەکی جیاواز سزای مردن ژنێکدا دەسەپێندرێت ڕۆژی 12ی مانگەش سزاکەی دەچێتە بواری جێبەجێکردنەوە,1
بەغدا هاوڵاتیان ڕولەچیای ئەزمەڕ وگۆیژەدەکەن روماڵ بڕیار نامیق,1
قوباد تاڵەبانی پارێزگاری وەزارەتی وڵاتی ئیمارات جەخت هەڵوێستی نەگۆڕی وڵاتی عێراق دەکەینەوە چارەسەرکردنی بنەڕەتی کێشە هەڵپەسێردراوەکانی سلێمانی کەرکووک بنەمای دەستوور,1
پارتی دەکرێت بیروڕا دەربڕین ڕۆژنامەڤان چالاکڤانان حوکمی قورسیان بەسەردا بدرێت,1
